drug_id,smiles
DB09059,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSCCC(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(=O)N)CC(=O)N)[C@@H](C)O
DB09060,C1C[C@H](N2C[C@@H]1N(C2=O)OS(=O)(=O)O)C(=O)N
DB09061,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O
DB09064,CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl
DB09063,CC1=CC(=C(C=C1C2CCNCC2)OC(C)C)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)C(C)C)Cl
DB09065,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5
DB09067,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5CCCN5C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CO)N
DB09070,C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O
DB09068,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
DB09069,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
DB09071,CCC(=O)NC[C@@H]1C[C@H]1C2=C3CCOC3=CC=C2
DB09072,C(CC(=O)[O-])CO.[Na+]
DB09073,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
DB09074,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
DB09075,CN1CCC2=C(C1)SC(=N2)C(=O)N[C@@H]3C[C@H](CC[C@@H]3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C
DB09076,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5
DB09078,COC1=CC2=NC=CC(=C2C=C1C(=O)N)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl
DB09079,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O
DB09083,CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)C[C@H]3CC4=CC(=C(C=C34)OC)OC
DB09082,C1=CC(=C(C(=C1)Cl)COCCOCCCCCCNC[C@@H](C2=CC(=C(C=C2)O)CO)O)Cl
DB09080,CC(C)(CC1=CC=C(C=C1)OC)NC[C@@H](C2=C3C(=CC(=C2)O)NC(=O)CO3)O
DB09097,CCCN1C[C@H](C[C@H]2[C@H]1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)N(CC)CC
DB09096,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2
DB09085,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
DB09099,C[C@H]([C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)[C@H](C)N)C(=O)O)CO)[C@@H](C)O)CC6=CC=CC=C6)O
DB09102,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC
DB09104,[OH-].[OH-].[Mg+2]
DB09101,CC(C)[C@@H](CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O
DB09112,N(=O)O
DB09117,CC1OC(OC(O1)C)C
DB09118,CC(C)(C)C(/C=C/C1=CC2=C(C=C1)OCO2)O
DB09119,CC(=O)O[C@H]1CC2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N
DB09125,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+]
DB09123,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC#N)O
DB09128,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4
DB09130,[Cu]
DB09134,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
DB09135,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCCO)I
DB09131,Cl[Cu]Cl
DB09143,C[C@@H]1CN(C[C@@H](O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F
DB09146,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O.O.O.O.[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
DB09147,[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
DB09162,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Fe+3]
DB09153,[Na+].[Cl-]
DB09156,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I
DB09166,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C
DB09167,CN(C)CC/C=C/1\C2=CC=CC=C2CSC3=CC=CC=C31
DB09183,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O
DB09209,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OCCN6CCOCC6)O[C@H]3[C@H](C=C4)O
DB09210,C1CC(=O)N(C1)CC(=O)N
DB09220,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
DB09211,CCCC[C@H](C)C[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCC/C=C/C(=O)O)O)O
DB09221,C1=C(NC=N1)C[C@@H](C(=O)O)[N-]C(=O)CCN.[Zn]
DB09214,C[C@@H](C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
DB09235,CC1=C(C(C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5
DB09227,CC1=C([C@@H](C(=C(N1)C)C(=O)O[C@H]2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
DB09236,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C
DB09241,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]
DB09242,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
DB09256,C1CC(OC1)N2C=C(C(=O)NC2=O)F
DB09265,CC[C@H](C)[C@@H](C(=N[C@@H](CCC(=O)O)C(=N[C@@H](CC1=CNC2=CC=CC=C21)C(=N[C@@H](CC(C)C)C(=N[C@@H](CCCCN)C(=N[C@@H](CC(=N)O)C(=NCC(=NCC(=O)N3CCC[C@H]3C(=N[C@@H](CO)C(=N[C@@H](CO)C(=NCC(=N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=N[C@@H](CO)C(=N[C@@H](CCCCN)C(=N[C@@H](CCCCN)C(=N[C@@H](CCCCN)C(=N[C@@H](CCCCN)C(=N[C@@H](CCCCN)C(=N[C@@H](CCCCN)C(=N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)N=C([C@H](CC6=CC=CC=C6)N=C([C@H](CC(C)C)N=C([C@H](CCCNC(=N)N)N=C([C@H](C(C)C)N=C([C@H](C)N=C([C@H](CCC(=O)O)N=C([C@H](CCC(=O)O)N=C([C@H](CCC(=O)O)N=C([C@H](CCSC)N=C([C@H](CCC(=N)O)N=C([C@H](CCCCN)N=C([C@H](CO)N=C([C@H](CC(C)C)N=C([C@H](CC(=O)O)N=C([C@H](CO)N=C([C@H]([C@@H](C)O)N=C([C@H](CC7=CC=CC=C7)N=C([C@H]([C@@H](C)O)N=C(CN=C([C@H](CCC(=O)O)N=C(CN=C([C@H](CC8=CN=CN8)N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O.[V]
DB09262,CC1=NC=CN1CCC(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N
DB09257,C1=C(C(=CNC1=O)Cl)O
DB09270,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
DB09269,C1=CC=C(C=C1)CC(=O)O
DB09267,C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2]
DB09268,C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)O)C3=CC=C(C=C3)OS(=O)(=O)O
DB09272,CC1=CC(=CC(=C1C[C@@H](C(=O)N(CC2=CC(=C(C=C2)OC)C(=O)O)[C@@H](C)C3=NC=C(N3)C4=CC=CC=C4)N)C)C(=O)N
DB09271,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)CC5CC5
DB09273,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3
DB09274,C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C
DB09275,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].[K+].[K+].[K+].[K+].[K+].[Bi+3]
DB09276,C(C(C(=O)[O-])[S-])C(=O)[O-].[Na+].[Na+].[Au+]
DB09280,CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O
DB09278,C
DB09277,C[N+](C)([11CH3])CCO.[Cl-]
DB09279,CCCCC1=NC(=C(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CC(=S)N(C)C)C
DB09281,[O-][Si](=O)O[Si]([O-])([O-])O[Si](=O)[O-].[Mg+2].[Mg+2]
DB09286,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N
DB09282,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-]
DB09285,C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F
DB09288,CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C
DB09290,CN1C=C(C2=CC=CC=C21)C(=O)[C@@H]3CCC4=C(C3)NC=N4
DB09289,CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O
DB09291,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC[C@]2(CC[C@]3(CCC(=O)N3)CN2)C4=CC=CC=C4
DB09292,CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)O
DB09293,[131I-]
DB09295,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F
DB09300,CCCC[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C
DB09322,[O-]S(=O)(=O)[O-].[Zn+2]
DB09323,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.C1=CC=C(C=C1)C[NH2+]CC[NH2+]CC2=CC=CC=C2
DB09320,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
DB09330,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
DB09401,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O)O
DB09407,[Mg+2].[Cl-].[Cl-]
DB09477,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O
DB09517,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[O-2].[O-2].[O-2].[Na+].[Fe+3].[Fe+3]
DB09555,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O
DB09570,B([C@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O
DB11080,[N+](=O)([O-])[O-].[Ag+]
DB11093,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ca+2].[Ca+2].[Ca+2]
DB11110,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Mg+2].[Mg+2].[Mg+2]
DB11126,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Ca+2]
DB11135,[Se]
DB11181,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O
DB11156,CN1CCCN=C1/C=C/C2=CC=CS2
DB11248,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Zn+2]
DB11256,CN1[C@H](CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
DB11315,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C
DB00005,
DB00012,
DB00008,
DB00009,
DB00013,
DB00015,
DB00016,
DB00017,
DB00019,
DB00018,
DB00020,
DB00021,
DB00022,
DB00023,
DB00026,
DB00029,
DB00028,
DB00030,
DB00031,
DB00033,
DB00036,
DB00039,
DB00042,
DB00040,
DB00041,
DB00046,
DB00043,
DB00047,
DB00048,
DB00051,
DB00052,
DB00054,
DB00056,
DB00060,
DB00059,
DB00061,
DB00063,
DB00065,
DB00068,
DB00069,
DB00070,
DB00072,
DB00073,
DB00074,
DB00078,
DB00082,
DB00081,
DB00083,
DB00085,
DB00086,
DB00087,
DB00089,
DB00098,
DB00100,
DB00099,
DB00105,
DB00107,
DB00103,
DB00108,
DB00109,
DB00110,
DB00375,
DB00407,
DB00112,
DB00707,
DB00893,
DB00930,
DB00965,
DB00994,
DB01049,
DB01109,
DB01225,
DB01257,
DB01269,
DB01270,
DB01281,
DB01276,
DB01277,
DB01285,
DB01306,
DB01307,
DB01309,
DB01323,
DB01344,
DB01363,
DB01381,
DB01398,
DB01432,
DB04895,
DB04897,
DB05259,
DB04899,
DB05278,
DB05578,
DB05773,
DB05679,
DB05829,
DB06168,
DB06186,
DB06219,
DB06271,
DB06283,
DB06366,
DB06273,
DB06372,
DB06415,
DB06404,
DB06655,
DB06643,
DB06674,
DB06688,
DB06681,
DB06719,
DB06692,
DB06754,
DB06761,
DB06779,
DB06808,
DB06790,
DB06822,
DB08870,
DB08879,
DB08813,
DB08886,
DB08900,
DB08898,
DB08902,
DB08904,
DB08914,
DB08917,
DB08935,
DB09029,
DB09033,
DB09035,
DB09045,
DB09036,
DB09046,
DB09043,
DB09052,
DB09057,
DB09058,
DB09066,
DB09077,
DB09100,
DB09107,
DB09113,
DB09208,
DB09122,
DB09222,
DB09255,
DB09287,
DB09266,
DB09294,
DB09301,
DB09302,
DB09310,
DB09303,
DB09391,
DB09539,
DB09545,
DB09547,
DB09560,
DB09564,
DB10283,
DB10532,
DB10829,
DB10631,
DB10675,
DB11057,
DB11095,
DB11124,
DB11122,
DB11133,
DB11222,
DB11249,
DB11354,
